Country_code_A3,Name,year,co2_gg,co2_mt,ch4_gg,ch4_mt,n2o_gg,n2o_mt,gdp_annual_growth,post_paris,co2_mt_mean,co2_gg_mean,rank
GBR,United Kingdom,2010,500748.40429185,500.74840429185,2907.6931853378,2.9076931853378,102.88718488389,.10288718488389,2.233315,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2011,459206.61865645,459.20661865645,2807.8363684014,2.8078363684014,101.68243169467,.10168243169467,1.1383624,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2012,481389.78467637,481.38978467637,2735.6322287041,2.7356322287041,102.32907223412,.10232907223412,1.5089984,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2013,470219.68248825,470.21968248825,2627.7179837791,2.6277179837791,103.19798816955,.10319798816955,1.7999215,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2014,430657.31406348,430.65731406348,2558.7145076999,2.5587145076999,104.61037106323,.10461037106323,3.1946373,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2015,415884.74617169,415.88474617169,2486.989981942,2.486989981942,104.43938628841,.10443938628841,2.2228885,0,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2016,391861.40643778,391.86140643778,2438.5840069133,2.4385840069133,104.13638986899,.10413638986899,1.9217101,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2017,380711.82461236,380.71182461236,2413.710017425,2.413710017425,104.91485954001,.10491485954001,2.6565049,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2018,373882.09014833,373.88209014833,2371.7331387339,2.3717331387339,103.86058709313,.10386058709313,1.4051902,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2019,359013.08069646,359.01308069646,2314.1042249497,2.3141042249497,102.56003907737,.10256003907737,1.6244751,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2020,319696.4173699,319.6964173699,2231.0196117988,2.2310196117988,100.29827485449,.10029827485449,-10.296919,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2021,337914.84334437,337.91484334437,2195.6317441665,2.1956317441665,99.468741883021,.099468741883021,8.5759506,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2022,324994.85628166,324.99485628166,2161.9749066552,2.1619749066552,99.627656117247,.099627656117247,4.8390851,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2023,304786.61127361,304.78661127361,2116.0106250258,2.1160106250258,97.718526706776,.097718526706776,.39708236,1,342.8089432028033,342808.9432028033,17
GBR,United Kingdom,2024,292419.35866076,292.41935866076,2095.0342941103,2.0950342941103,96.692442918186,.096692442918186,1.1006678,1,342.8089432028033,342808.9432028033,17
IDN,Indonesia,1970,31123.671355165,31.123671355165,2969.1230463617,2.9691230463617,71.725416937489,.071725416937489,7.5546346,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1971,31496.129801631,31.496129801631,3047.7184670672,3.0477184670672,72.657411124861,.072657411124861,7.0239973,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1972,37263.37288802,37.26337288802,3187.1075765846,3.1871075765846,73.099662347756,.073099662347756,7.0376434,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1973,42033.315962164,42.033315962164,3491.874261733,3.491874261733,73.66196738534001,.07366196738534,8.1039753,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1974,46956.607630764,46.956607630764,3575.5063310337,3.5755063310337,74.43714796142,.07443714796142,7.6346731,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1975,48794.745084582,48.794745084582,3538.1376432669,3.5381376432669,74.849410458976,.074849410458976,4.9773006,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1976,52527.132834612,52.527132834612,3744.9423352376,3.7449423352376,75.498759160939,.075498759160939,6.8865652,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1977,71798.71275647701,71.798712756477,3940.0639244292,3.9400639244292,79.612557524411,.079612557524411,8.7613258,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1978,84466.596813096,84.46659681309599,4031.2284083135,4.0312284083135,82.895757153029,.082895757153029,6.7670698,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1979,90919.613416949,90.91961341694899,4038.0927685094,4.0380927685094,85.570266335966,.085570266335966,7.3243093,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1980,90599.421870643,90.599421870643,4163.6982026565,4.1636982026565,91.90437250420599,.091904372504206,9.8800774,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1981,95658.664301089,95.65866430108899,4293.186178086,4.293186178086,96.19105598079599,.096191055980796,7.9271569,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1982,96401.959051296,96.401959051296,4035.8103788521,4.0358103788521,99.65458539746101,.099654585397461,2.2464454,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1983,95422.07893058599,95.422078930586,4288.3791453343,4.2883791453343,106.25450588264,.10625450588264,4.1929674,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1984,97644.724558816,97.64472455881599,4534.8216381935,4.5348216381935,113.81628700325,.11381628700325,6.9755278,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1985,106038.32116694,106.03832116694,4531.1653193419,4.5311653193419,112.95237565839,.11295237565839,2.4621437,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1986,117103.6071681,117.1036071681,4681.7309040852,4.6817309040852,119.17068000619,.11917068000619,5.8750453,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1987,120215.01788656,120.21501788656,4660.224402984,4.660224402984,120.61264755878,.12061264755878,4.9259272,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1988,128668.07352429,128.66807352429,4764.083974462,4.764083974461999,125.38554853158,.12538554853158,5.7804985,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1989,134484.84100976,134.48484100976,5008.3600003507,5.0083600003507,122.24789555147,.12224789555147,7.4565868,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1990,161768.69938826,161.76869938826,4908.6693968707,4.9086693968707,128.673188732,.128673188732,7.2421317,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1991,174659.26631916,174.65926631916,5146.2865950437,5.1462865950437,131.07658525109,.13107658525109,6.911983,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1992,182552.44991787,182.55244991787,5445.5503465352,5.4455503465352,137.43640556499,.13743640556499,6.4975066,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1993,199850.70935821,199.85070935821,5516.1582440537,5.516158244053701,134.68648264736,.13468648264736,6.496408,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1994,212747.48648583,212.74748648583,5706.3576712919,5.7063576712919,137.62885680827,.13762885680827,7.5399709,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1995,239098.97659178,239.09897659178,5787.6587322721,5.787658732272099,144.15041164724,.14415041164724,8.2200069,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1996,252007.55901184,252.00755901184,6117.7900787951,6.117790078795101,151.92518397672,.15192518397672,7.8181872,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1997,275520.70295095,275.52070295095,6250.4906491243,6.2504906491243,142.98401247416,.14298401247416,4.6998787,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1998,278243.42384942,278.24342384942,6048.3798380418,6.0483798380418,151.35888968759,.15135888968759,-13.126725,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,1999,295250.00655686,295.25000655686,5938.5727774697,5.9385727774697,148.07564913499,.14807564913499,.79112607,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2000,299070.24426232,299.07024426232,5987.0349000284,5.987034900028401,149.65280578766,.14965280578766,4.9200678,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2001,319562.04420639,319.56204420639,6067.9061786925,6.067906178692501,148.870794603,.148870794603,3.6434665,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2002,324938.86132313,324.93886132313,6002.1339359525,6.0021339359525,161.48344437722,.16148344437722,4.4994755,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2003,353623.0195399,353.6230195399,6051.4980074448,6.0514980074448,157.43825201385,.15743825201385,4.7803693,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2004,360151.32258207,360.15132258207,6155.0781420657,6.1550781420657,165.13222427826,.16513222427826,5.0308738,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2005,362597.04711997,362.59704711997,6300.3204401337,6.300320440133699,166.32383317544,.16632383317544,5.6925712,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2006,383419.36840829,383.41936840829,6686.7971153708,6.6867971153708,169.21914256448,.16921914256448,5.5009518,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2007,401793.43342815,401.79343342815,6842.3323480077,6.8423323480077,171.8771373723,.1718771373723,6.3450222,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2008,397255.36818378,397.25536818378,7045.2868981795,7.0452868981795,176.60635259194,.17660635259194,6.0137038,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2009,411349.07512424,411.34907512424,7495.3264298863,7.495326429886299,193.94905481982,.19394905481982,4.628871,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2010,443682.04157928,443.68204157928,7709.5078452734,7.7095078452734,190.51286321885,.19051286321885,6.2238541,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2011,499936.21309613,499.93621309613,9102.8533853342,9.1028533853342,197.15794338549,.19715794338549,6.1697841,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2012,504257.24492439,504.25724492439,9553.2755673757,9.553275567375699,206.08789566617,.20608789566617,6.0300508,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2013,474965.11704759,474.96511704759,9446.2712388121,9.4462712388121,196.77570618241,.19677570618241,5.5572639,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2014,505076.1701797,505.0761701797,9773.0394298055,9.7730394298055,209.1926139688,.2091926139688,5.0066686,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2015,512397.25963531,512.39725963531,9472.8633679998,9.4728633679998,217.92129812331,.21792129812331,4.8763223,0,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2016,507096.51282072,507.09651282072,9650.1069522079,9.650106952207899,207.65697428098,.20765697428098,5.0330691,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2017,535747.41146318,535.74741146318,10332.080952031,10.332080952031,224.85352004707,.22485352004707,5.0697861,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2018,596469.22921226,596.46922921226,11411.525654147,11.411525654147,235.3706886257,.2353706886257,5.1742916,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2019,637569.15886826,637.5691588682599,11961.813564598,11.961813564598,238.37844747491,.23837844747491,5.0192876,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2020,596283.93103194,596.28393103194,11560.736721518,11.560736721518,228.04622668419,.22804622668419,-2.0655119,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2021,622686.84208432,622.68684208432,11618.10247371,11.61810247371,231.45052400716,.23145052400716,3.7028856,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2022,722699.57711868,722.6995771186801,13009.284629841,13.009284629841,236.82984320134,.23682984320134,5.3071971,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2023,772561.78765569,772.56178765569,13935.928235338,13.935928235338,242.03810103053,.24203810103053,5.0490232,1,644.8131788305623,644813.1788305622,8
IDN,Indonesia,2024,812204.15922001,812.2041592200101,14666.314803408,14.666314803408,242.0733788907,.2420733788907,5.0303445,1,644.8131788305623,644813.1788305622,8
IND,India,1970,212796.11127536,212.79611127536,16063.134557413,16.063134557413,249.53436030671,.24953436030671,5.1572299,0,2643.5231261944,2643523.1261944,3
IND,India,1971,213289.69212144,213.28969212144,16240.009495787,16.240009495787,250.58582147185,.25058582147185,1.6429304,0,2643.5231261944,2643523.1261944,3
IND,India,1972,221389.10751277,221.38910751277,16297.937514575,16.297937514575,257.748092436,.257748092436,-.55330133,0,2643.5231261944,2643523.1261944,3
IND,India,1973,220046.60552586,220.04660552586,16591.800584535,16.591800584535,263.33379456342,.26333379456342,3.295521,0,2643.5231261944,2643523.1261944,3
IND,India,1974,235855.03816665,235.85503816665,16734.997596859,16.734997596859,270.74396295516,.27074396295516,1.1853362,0,2643.5231261944,2643523.1261944,3
IND,India,1975,251149.00551596,251.14900551596,17257.400176655,17.257400176655,279.46166092858,.27946166092858,9.1499119,0,2643.5231261944,2643523.1261944,3
IND,India,1976,268530.55175851,268.53055175851,17283.064742822,17.283064742822,293.01489344104,.29301489344104,1.6631036,0,2643.5231261944,2643523.1261944,3
IND,India,1977,273625.73056378,273.62573056378,17753.480678547,17.753480678547,306.31719260417,.30631719260417,7.2547646,0,2643.5231261944,2643523.1261944,3
IND,India,1978,268166.83188752,268.16683188752,18013.50497249,18.01350497249,314.32971105222,.31432971105222,5.712532,0,2643.5231261944,2643523.1261944,3
IND,India,1979,288225.73225514,288.22573225514,18026.454155791,18.026454155791,330.35263194076,.33035263194076,-5.2381825,0,2643.5231261944,2643523.1261944,3
IND,India,1980,303571.5530045,303.5715530045,18608.042146968,18.608042146968,334.18781941256,.33418781941256,6.7358217,0,2643.5231261944,2643523.1261944,3
IND,India,1981,333983.44178559,333.98344178559,19096.604146163,19.096604146163,351.46031298486,.35146031298486,6.0062037,0,2643.5231261944,2643523.1261944,3
IND,India,1982,351898.61310595,351.89861310595,19272.930302739,19.272930302739,360.11339876174,.36011339876174,3.4757333,0,2643.5231261944,2643523.1261944,3
IND,India,1983,374592.06804292,374.5920680429199,20056.991005415,20.056991005415,382.31751960092,.38231751960092,7.2888927,0,2643.5231261944,2643523.1261944,3
IND,India,1984,412856.37761402,412.85637761402,20365.71604062,20.36571604062,401.56575523564,.40156575523564,3.8207378,0,2643.5231261944,2643523.1261944,3
IND,India,1985,431406.26237719,431.40626237719,20731.749507538,20.731749507538,411.7856779793,.4117856779793,5.2542992,0,2643.5231261944,2643523.1261944,3
IND,India,1986,468592.31230866,468.59231230866,21395.962011184,21.395962011184,435.54075529395,.43554075529395,4.7765641,0,2643.5231261944,2643523.1261944,3
IND,India,1987,501428.28931401,501.42828931401,21596.950124782,21.596950124782,423.87438757791,.42387438757791,3.9653556,0,2643.5231261944,2643523.1261944,3
IND,India,1988,532292.7283948699,532.29272839487,22649.097982274,22.649097982274,459.91412160472,.45991412160472,9.6277828,0,2643.5231261944,2643523.1261944,3
IND,India,1989,570118.42366853,570.11842366853,23258.923837653,23.258923837653,468.02923378286,.46802923378286,5.9473433,0,2643.5231261944,2643523.1261944,3
IND,India,1990,600681.18177472,600.68118177472,21907.890258262,21.907890258262,480.67568814615,.48067568814615,5.5334544,0,2643.5231261944,2643523.1261944,3
IND,India,1991,646380.4894856,646.3804894856,22196.726789702,22.196726789702,497.29496869195,.49729496869195,1.0568315,0,2643.5231261944,2643523.1261944,3
IND,India,1992,669656.4012646599,669.65640126466,22428.221106952,22.428221106952,512.89863389787,.51289863389787,5.4823961,0,2643.5231261944,2643523.1261944,3
IND,India,1993,699747.22361678,699.74722361678,22412.533389697,22.412533389697,525.67500926593,.52567500926593,4.7507763,0,2643.5231261944,2643523.1261944,3
IND,India,1994,743849.37503298,743.84937503298,22615.168502361,22.615168502361,546.18904065267,.5461890406526699,6.6589241,0,2643.5231261944,2643523.1261944,3
IND,India,1995,796445.17576555,796.4451757655499,22915.037926142,22.915037926142,558.9797299171,.5589797299171,7.574492,0,2643.5231261944,2643523.1261944,3
IND,India,1996,833488.34617744,833.48834617744,23140.623041515,23.140623041515,575.8187935055799,.57581879350558,7.5495224,0,2643.5231261944,2643523.1261944,3
IND,India,1997,877681.02591682,877.6810259168201,23410.669258128,23.410669258128,590.81155722532,.5908115572253201,4.0498209,0,2643.5231261944,2643523.1261944,3
IND,India,1998,900595.53614313,900.5955361431301,23518.893612532,23.518893612532,604.16458996069,.60416458996069,6.1844158,0,2643.5231261944,2643523.1261944,3
IND,India,1999,961594.26103062,961.5942610306199,23687.4698937,23.6874698937,615.30367545769,.61530367545769,8.8457556,0,2643.5231261944,2643523.1261944,3
IND,India,2000,996890.9149945,996.8909149945,23732.895225912,23.732895225912,603.07512911639,.6030751291163901,3.8409913,0,2643.5231261944,2643523.1261944,3
IND,India,2001,1012998.0302927,1012.9980302927,23906.418560922,23.906418560922,613.16562557975,.61316562557975,4.8239665,0,2643.5231261944,2643523.1261944,3
IND,India,2002,1051084.5848893,1051.0845848893,23721.124831672,23.721124831672,594.5313966991999,.5945313966992,3.8039753,0,2643.5231261944,2643523.1261944,3
IND,India,2003,1083013.9783178,1083.0139783178,24105.740918791,24.105740918791,613.8221086306301,.61382210863063,7.8603816,0,2643.5231261944,2643523.1261944,3
IND,India,2004,1168056.4746713,1168.0564746713,24489.855216889,24.489855216889,636.68648161352,.6366864816135199,7.9229364,0,2643.5231261944,2643523.1261944,3
IND,India,2005,1217727.2719993,1217.7272719993,25076.938787114,25.076938787114,666.4153893594701,.6664153893594701,7.9234304,0,2643.5231261944,2643523.1261944,3
IND,India,2006,1299678.7297814,1299.6787297814,25502.544458871,25.502544458871,702.23462421155,.70223462421155,8.0607328,0,2643.5231261944,2643523.1261944,3
IND,India,2007,1415265.4642106,1415.2654642106,26076.397665084,26.076397665084,738.15191685536,.73815191685536,7.6608152,0,2643.5231261944,2643523.1261944,3
IND,India,2008,1519770.3803641,1519.7703803641,26548.969838711,26.548969838711,759.7356169081,.7597356169081,3.0866981,0,2643.5231261944,2643523.1261944,3
IND,India,2009,1621179.6517946,1621.1796517946,26488.558571649,26.488558571649,780.32611397057,.7803261139705699,7.8618889,0,2643.5231261944,2643523.1261944,3
IND,India,2010,1730054.1524083,1730.0541524083,26741.821403775,26.741821403775,809.42861577081,.8094286157708099,8.4975843,0,2643.5231261944,2643523.1261944,3
IND,India,2011,1845643.7406072,1845.6437406072,27049.397922919,27.049397922919,839.42102420528,.83942102420528,5.2413163,0,2643.5231261944,2643523.1261944,3
IND,India,2012,2015287.5618264,2015.2875618264,27154.175177403,27.154175177403,850.0133634058,.8500133634057999,5.4563875,0,2643.5231261944,2643523.1261944,3
IND,India,2013,2072625.6129145,2072.6256129145,26307.063083832,26.307063083832,856.21609562255,.8562160956225501,6.3861065,0,2643.5231261944,2643523.1261944,3
IND,India,2014,2237664.7335821,2237.6647335821,26566.353331015,26.566353331015,871.39199019557,.87139199019557,7.4102278,0,2643.5231261944,2643523.1261944,3
IND,India,2015,2278229.6054181,2278.2296054181,26856.741512063,26.856741512063,885.00451968246,.88500451968246,7.996254,0,2643.5231261944,2643523.1261944,3
IND,India,2016,2311977.1193593,2311.9771193593,27144.626752731,27.144626752731,877.65770715237,.87765770715237,8.2563057,1,2643.5231261944,2643523.1261944,3
IND,India,2017,2441201.4618621,2441.2014618621,27310.090836097,27.310090836097,893.21705614416,.89321705614416,6.7953835,1,2643.5231261944,2643523.1261944,3
IND,India,2018,2556718.9118846,2556.7189118846,27760.980745239,27.760980745239,920.10462880515,.92010462880515,6.4538512,1,2643.5231261944,2643523.1261944,3
IND,India,2019,2551485.0978521,2551.4850978521,27771.840903359,27.771840903359,952.28950251119,.95228950251119,3.8714368,1,2643.5231261944,2643523.1261944,3
IND,India,2020,2356958.9913082,2356.9589913082,27998.632449299,27.998632449299,970.51963271235,.97051963271235,-5.7777247,1,2643.5231261944,2643523.1261944,3
IND,India,2021,2597934.3232088,2597.9343232088,28445.700628067,28.445700628067,973.95117611534,.97395117611534,9.6895924,1,2643.5231261944,2643523.1261944,3
IND,India,2022,2807080.4751892,2807.0804751892,29141.116002331,29.141116002331,1008.339005706,1.008339005706,7.609365,1,2643.5231261944,2643523.1261944,3
IND,India,2023,3014522.6251141,3014.5226251141,29991.847591222,29.991847591222,1043.3655037069,1.0433655037069,9.1907549,1,2643.5231261944,2643523.1261944,3
IND,India,2024,3153829.1299712,3153.8291299712,30514.511007231,30.514511007231,1069.8080190813,1.0698080190813,6.4842238,1,2643.5231261944,2643523.1261944,3
IRN,"Iran, Islamic Republic of",1970,80403.542046317,80.403542046317,4322.235307349,4.322235307349001,34.534799285546,.034534799285546,10.927602,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1971,86189.72109852399,86.18972109852399,4322.7014706904,4.3227014706904,34.786084275007,.034786084275007,13.701583,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1972,96235.780643851,96.235780643851,4749.5060907989,4.7495060907989,35.468133099902,.035468133099902,14.499016,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1973,114725.72358922,114.72572358922,5439.9870499095,5.439987049909499,37.118307250904,.037118307250904,7.4416814,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1974,121704.54947322,121.70454947322,5591.0227874526,5.5910227874526,39.213163699924,.039213163699924,5.8010507,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1975,124104.89133961,124.10489133961,5060.0912128463,5.0600912128463,39.247189866977,.039247189866977,-.32621625,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1976,143195.25978606,143.19525978606,5521.1951464435,5.5211951464435,41.110814684077,.041110814684077,18.260435,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1977,150158.11675435,150.15811675435,5330.378827839,5.330378827839001,43.472644866109,.043472644866109,-2.7735777,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1978,146298.12109028,146.29812109028,5020.635169944,5.020635169944,43.289622670567,.043289622670567,-12.840857,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1979,136293.33916653,136.29333916653,3375.0411218619,3.3750411218619,45.935949190454,.045935949190454,-12.020761,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1980,116399.43567454,116.39943567454,1987.5971556501,1.9875971556501,45.629136240355,.045629136240355,-21.599649,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1981,115220.42684357,115.22042684357,1854.8427742416,1.8548427742416,49.45570491531,.04945570491531,-5.6967874,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1982,141367.51265968,141.36751265968,2500.9194962814,2.5009194962814,51.710567208827,.051710567208827,23.171246,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1983,159668.5972124,159.6685972124,2663.5926917424,2.6635926917424,56.73357477557,.05673357477557,11.086717,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1984,157079.23600386,157.07923600386,2510.5037048539,2.5105037048539,56.521569339976,.056521569339976,-7.1398506,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1985,167240.43173606,167.24043173606,2611.3756037706,2.6113756037706,58.823588148494,.058823588148494,1.8676499,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1986,156029.1461313,156.0291461313,2456.8456270056,2.4568456270056,62.16211634907,.06216211634907,-9.7849054,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1987,164960.55671817,164.96055671817,2703.1388597315,2.7031388597315,62.147496906296,.062147496906296,-.17210768,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1988,166449.65982525,166.44965982525,2711.2642560798,2.7112642560798,62.859281097124,.062859281097124,-6.0819964,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1989,178655.4461772,178.6554461772,3216.7208015897,3.2167208015897,71.527662350499,.071527662350499,6.1321158,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1990,208474.88679661,208.47488679661,3462.3090785918,3.4623090785918,69.280475368276,.069280475368276,13.594927,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1991,230226.69710593,230.22669710593,4193.4365792583,4.1934365792583,71.233746529143,.071233746529143,12.716148,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1992,244525.62579597,244.52562579597,4451.955538451,4.451955538451,79.838282190092,.079838282190092,3.297982,0,737.7816158923022,737781.6158923022,6
IRN,"Iran, Islamic Republic of",1993,243310.2872016,243.3102872016,4503.6617367601,4.5036617367601,74.04473517167401,.074044735171674,-1.4710115,0,737.7816158923022,737781.6158923022,6
